REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,3/1/2022 13:25,7728.12,64.3,TRADE
NSW1,3/1/2022 13:30,7696.67,59.36,TRADE
NSW1,3/1/2022 13:35,7805.98,70.25,TRADE
NSW1,3/1/2022 13:40,7849.99,68.96,TRADE
NSW1,3/1/2022 13:45,7881.28,69.28,TRADE
NSW1,3/1/2022 13:50,7831.68,68.96,TRADE
NSW1,3/1/2022 13:55,7907.89,73.11,TRADE
NSW1,3/1/2022 14:00,7906.89,69.31,TRADE
NSW1,3/1/2022 14:05,7889.72,68.75,TRADE
NSW1,3/1/2022 14:10,7884.58,75.17,TRADE
NSW1,3/1/2022 14:15,7900.16,70.25,TRADE
NSW1,3/1/2022 14:20,7865.11,68.96,TRADE
NSW1,3/1/2022 14:25,7868.67,70.25,TRADE
NSW1,3/1/2022 14:30,7939.59,70.6,TRADE
NSW1,3/1/2022 14:35,8007.51,70.93,TRADE
NSW1,3/1/2022 14:40,8030.45,75,TRADE
NSW1,3/1/2022 14:45,8036.43,70.97,TRADE
NSW1,3/1/2022 14:50,7979.14,70.02,TRADE
NSW1,3/1/2022 14:55,8083.94,69.54,TRADE
NSW1,3/1/2022 15:00,8077.54,70.85,TRADE
NSW1,3/1/2022 15:05,8090.74,69.85,TRADE
NSW1,3/1/2022 15:10,8091.59,69.01,TRADE
NSW1,3/1/2022 15:15,8080.26,70.71,TRADE
NSW1,3/1/2022 15:20,8089.94,71.95,TRADE
NSW1,3/1/2022 15:25,8062.47,70.64,TRADE
NSW1,3/1/2022 15:30,8092.34,70.02,TRADE
NSW1,3/1/2022 15:35,8148.95,82.51,TRADE
NSW1,3/1/2022 15:40,8221.76,75,TRADE
NSW1,3/1/2022 15:45,8193.04,69.97,TRADE
NSW1,3/1/2022 15:50,8187.65,71.14,TRADE
NSW1,3/1/2022 15:55,8239.17,71.74,TRADE
NSW1,3/1/2022 16:00,8311.53,70.25,TRADE
NSW1,3/1/2022 16:05,8352.25,68.96,TRADE
NSW1,3/1/2022 16:10,8385.06,83.07,TRADE
NSW1,3/1/2022 16:15,8422.26,75,TRADE
NSW1,3/1/2022 16:20,8377.6,70.25,TRADE
NSW1,3/1/2022 16:25,8413.24,75,TRADE
NSW1,3/1/2022 16:30,8568.66,85.09,TRADE
NSW1,3/1/2022 16:35,8562.28,86.44,TRADE
NSW1,3/1/2022 16:40,8544.13,86.27,TRADE
NSW1,3/1/2022 16:45,8734.08,89.78,TRADE
NSW1,3/1/2022 16:50,8601.26,86.79,TRADE
NSW1,3/1/2022 16:55,8668.17,97.02,TRADE
NSW1,3/1/2022 17:00,8639.94,119.14,TRADE
NSW1,3/1/2022 17:05,8648.61,85.13,TRADE
NSW1,3/1/2022 17:10,8548.51,85.81,TRADE
NSW1,3/1/2022 17:15,8481.61,85.81,TRADE
NSW1,3/1/2022 17:20,8613.99,114.6,TRADE
NSW1,3/1/2022 17:25,8613.44,124.7,TRADE
NSW1,3/1/2022 17:30,8715.96,125.72,TRADE
NSW1,3/1/2022 17:35,8653.97,120,TRADE
NSW1,3/1/2022 17:40,8728.04,124.35,TRADE
NSW1,3/1/2022 17:45,8679.12,122.84,TRADE
NSW1,3/1/2022 17:50,8760.42,142.41,TRADE
NSW1,3/1/2022 17:55,8744.73,144.13,TRADE
NSW1,3/1/2022 18:00,8741.2,122.59,TRADE
NSW1,3/1/2022 18:05,8611.36,110.04,TRADE
NSW1,3/1/2022 18:10,8693.64,120,TRADE
NSW1,3/1/2022 18:15,8673.24,120,TRADE
NSW1,3/1/2022 18:20,8633.41,120,TRADE
NSW1,3/1/2022 18:25,8685.58,120,TRADE
NSW1,3/1/2022 18:30,8649.72,120,TRADE
NSW1,3/1/2022 18:35,8660.09,127.17,TRADE
NSW1,3/1/2022 18:40,8631.68,275.79,TRADE
NSW1,3/1/2022 18:45,8596.61,125.98,TRADE
NSW1,3/1/2022 18:50,8575.25,122.6,TRADE
NSW1,3/1/2022 18:55,8610.89,124.7,TRADE
NSW1,3/1/2022 19:00,8562.64,122.57,TRADE
NSW1,3/1/2022 19:05,8579.89,182.71,TRADE
NSW1,3/1/2022 19:10,8489.96,138.05,TRADE
NSW1,3/1/2022 19:15,8570.21,120.46,TRADE
NSW1,3/1/2022 19:20,8511.77,118.38,TRADE
NSW1,3/1/2022 19:25,8521.88,118.41,TRADE
NSW1,3/1/2022 19:30,8423.07,117.45,TRADE
NSW1,3/1/2022 19:35,8361.76,111.63,TRADE
NSW1,3/1/2022 19:40,8387.32,115.41,TRADE
NSW1,3/1/2022 19:45,8300.47,100.1,TRADE
NSW1,3/1/2022 19:50,8291.79,100.1,TRADE
NSW1,3/1/2022 19:55,8275.2,90.95,TRADE
NSW1,3/1/2022 20:00,8241.06,90.09,TRADE
NSW1,3/1/2022 20:05,8205.83,84.81,TRADE
NSW1,3/1/2022 20:10,8164.98,85,TRADE
NSW1,3/1/2022 20:15,8064.99,84.38,TRADE
NSW1,3/1/2022 20:20,8004.9,84.38,TRADE
NSW1,3/1/2022 20:25,8019.82,85.21,TRADE
NSW1,3/1/2022 20:30,7976.47,82.74,TRADE
NSW1,3/1/2022 20:35,7957.69,85,TRADE
NSW1,3/1/2022 20:40,7847.4,84.61,TRADE
NSW1,3/1/2022 20:45,7841.58,78.05,TRADE
NSW1,3/1/2022 20:50,7815.87,84.7,TRADE
NSW1,3/1/2022 20:55,7807.62,85,TRADE
NSW1,3/1/2022 21:00,7752.34,70.96,TRADE
NSW1,3/1/2022 21:05,7711.77,81.95,TRADE
NSW1,3/1/2022 21:10,7731.4,87.11,TRADE
NSW1,3/1/2022 21:15,7704.47,86.25,TRADE
NSW1,3/1/2022 21:20,7707.53,85,TRADE
NSW1,3/1/2022 21:25,7648.29,85,TRADE
NSW1,3/1/2022 21:30,7650.24,85,TRADE
NSW1,3/1/2022 21:35,7659.86,85.97,TRADE
NSW1,3/1/2022 21:40,7670.56,86.08,TRADE
NSW1,3/1/2022 21:45,7619.2,85.77,TRADE
NSW1,3/1/2022 21:50,7548.71,70.25,TRADE
NSW1,3/1/2022 21:55,7610.01,72.31,TRADE
NSW1,3/1/2022 22:00,7612.71,71.02,TRADE
NSW1,3/1/2022 22:05,7656.39,101.79,TRADE
NSW1,3/1/2022 22:10,7652.05,100.68,TRADE
NSW1,3/1/2022 22:15,7653.38,84.98,TRADE
NSW1,3/1/2022 22:20,7651.38,84.98,TRADE
NSW1,3/1/2022 22:25,7624.02,84.98,TRADE
NSW1,3/1/2022 22:30,7545.96,84.98,TRADE
NSW1,3/1/2022 22:35,7499.61,85,TRADE
NSW1,3/1/2022 22:40,7512.27,93.9,TRADE
NSW1,3/1/2022 22:45,7493.4,85,TRADE
NSW1,3/1/2022 22:50,7451.77,85,TRADE
NSW1,3/1/2022 22:55,7424.85,83.71,TRADE
NSW1,3/1/2022 23:00,7408.78,84.98,TRADE
NSW1,3/1/2022 23:05,7477.06,85,TRADE
NSW1,3/1/2022 23:10,7439.65,85,TRADE
NSW1,3/1/2022 23:15,7338.04,85,TRADE
NSW1,3/1/2022 23:20,7256.02,84.98,TRADE
NSW1,3/1/2022 23:25,7334.99,85,TRADE
NSW1,3/1/2022 23:30,7195.59,78.83,TRADE
NSW1,3/1/2022 23:35,7281.75,85.82,TRADE
NSW1,3/1/2022 23:40,7265.98,85.88,TRADE
NSW1,3/1/2022 23:45,7273.65,84.98,TRADE
NSW1,3/1/2022 23:50,7189.29,84.98,TRADE
NSW1,3/1/2022 23:55,7229.42,84.98,TRADE
NSW1,3/2/2022 0:00,7145.9,70.25,TRADE
NSW1,3/2/2022 0:05,7126.18,85.03,TRADE
NSW1,3/2/2022 0:10,7156.73,87.93,TRADE
NSW1,3/2/2022 0:15,7142.22,85,TRADE
NSW1,3/2/2022 0:20,7101.25,84.98,TRADE
NSW1,3/2/2022 0:25,7073.05,84.98,TRADE
NSW1,3/2/2022 0:30,6960.55,84.67,TRADE
NSW1,3/2/2022 0:35,6990.52,97.61,TRADE
NSW1,3/2/2022 0:40,6972.37,91.97,TRADE
NSW1,3/2/2022 0:45,6861.69,86.95,TRADE
NSW1,3/2/2022 0:50,6876.67,88.14,TRADE
NSW1,3/2/2022 0:55,6820.64,85,TRADE
NSW1,3/2/2022 1:00,6794.4,86.19,TRADE
NSW1,3/2/2022 1:05,6705.39,88.66,TRADE
NSW1,3/2/2022 1:10,6643.04,85.91,TRADE
NSW1,3/2/2022 1:15,6581.66,89.8,TRADE
NSW1,3/2/2022 1:20,6587.42,89.92,TRADE
NSW1,3/2/2022 1:25,6554.64,85,TRADE
NSW1,3/2/2022 1:30,6435.01,85,TRADE
NSW1,3/2/2022 1:35,6452.99,85,TRADE
NSW1,3/2/2022 1:40,6445.35,84.98,TRADE
NSW1,3/2/2022 1:45,6381.04,85,TRADE
NSW1,3/2/2022 1:50,6268.18,79.3,TRADE
NSW1,3/2/2022 1:55,6231.03,84.98,TRADE
NSW1,3/2/2022 2:00,6237.21,84.98,TRADE
NSW1,3/2/2022 2:05,6215.31,80.5,TRADE
NSW1,3/2/2022 2:10,6193.43,79.33,TRADE
NSW1,3/2/2022 2:15,6140,66.34,TRADE
NSW1,3/2/2022 2:20,6196.55,82.28,TRADE
NSW1,3/2/2022 2:25,6186.93,65.59,TRADE
NSW1,3/2/2022 2:30,6178.59,68.96,TRADE
NSW1,3/2/2022 2:35,6163.97,66.04,TRADE
NSW1,3/2/2022 2:40,6150.17,68.96,TRADE
NSW1,3/2/2022 2:45,6139.09,70.22,TRADE
NSW1,3/2/2022 2:50,6146.18,70.22,TRADE
NSW1,3/2/2022 2:55,6117.16,70.04,TRADE
NSW1,3/2/2022 3:00,6142.58,68.96,TRADE
NSW1,3/2/2022 3:05,6143.02,70.22,TRADE
NSW1,3/2/2022 3:10,6182.5,66.47,TRADE
NSW1,3/2/2022 3:15,6104.07,68.96,TRADE
NSW1,3/2/2022 3:20,6153.65,70.22,TRADE
NSW1,3/2/2022 3:25,6165.79,77.65,TRADE
NSW1,3/2/2022 3:30,6143.59,80.98,TRADE
NSW1,3/2/2022 3:35,6134.01,80.42,TRADE
NSW1,3/2/2022 3:40,6192.62,82.21,TRADE
NSW1,3/2/2022 3:45,6155.6,84.98,TRADE
NSW1,3/2/2022 3:50,6176.21,84.98,TRADE
NSW1,3/2/2022 3:55,6177.71,85,TRADE
NSW1,3/2/2022 4:00,6242.86,85,TRADE
NSW1,3/2/2022 4:05,6271.67,80.67,TRADE
NSW1,3/2/2022 4:10,6329.64,83.7,TRADE
NSW1,3/2/2022 4:15,6322.78,84.98,TRADE
NSW1,3/2/2022 4:20,6437.28,85,TRADE
NSW1,3/2/2022 4:25,6407.8,84.98,TRADE
NSW1,3/2/2022 4:30,6456.9,84.98,TRADE
NSW1,3/2/2022 4:35,6431.46,84.98,TRADE
NSW1,3/2/2022 4:40,6434.62,75.01,TRADE
NSW1,3/2/2022 4:45,6533.51,75.01,TRADE
NSW1,3/2/2022 4:50,6562.92,81.39,TRADE
NSW1,3/2/2022 4:55,6607.98,83.19,TRADE
NSW1,3/2/2022 5:00,6685.63,75.01,TRADE
NSW1,3/2/2022 5:05,6812.13,80.66,TRADE
NSW1,3/2/2022 5:10,6863.43,84.98,TRADE
NSW1,3/2/2022 5:15,6921.64,84.98,TRADE
NSW1,3/2/2022 5:20,6926.2,83.29,TRADE
NSW1,3/2/2022 5:25,7069.67,85,TRADE
NSW1,3/2/2022 5:30,7135.3,93.66,TRADE
NSW1,3/2/2022 5:35,7238.25,87.32,TRADE
NSW1,3/2/2022 5:40,7324.51,87.14,TRADE
NSW1,3/2/2022 5:45,7413.08,89.11,TRADE
NSW1,3/2/2022 5:50,7444.84,85,TRADE
NSW1,3/2/2022 5:55,7520.42,89.04,TRADE
NSW1,3/2/2022 6:00,7627.11,91.97,TRADE
NSW1,3/2/2022 6:05,7664.57,81.89,TRADE
NSW1,3/2/2022 6:10,7735.84,91.18,TRADE
NSW1,3/2/2022 6:15,7817.15,102.73,TRADE
NSW1,3/2/2022 6:20,7807.51,104.14,TRADE
NSW1,3/2/2022 6:25,7830.19,101.92,TRADE
NSW1,3/2/2022 6:30,7906.73,105.93,TRADE
NSW1,3/2/2022 6:35,7955.85,99.3,TRADE
NSW1,3/2/2022 6:40,8072.94,101.96,TRADE
NSW1,3/2/2022 6:45,8131.59,100.3,TRADE
NSW1,3/2/2022 6:50,8108.27,99.45,TRADE
NSW1,3/2/2022 6:55,8162.22,99.3,TRADE
NSW1,3/2/2022 7:00,8123.52,91.97,TRADE
NSW1,3/2/2022 7:05,8084.39,81.05,TRADE
NSW1,3/2/2022 7:10,8163.04,99.3,TRADE
NSW1,3/2/2022 7:15,8211.76,91.97,TRADE
NSW1,3/2/2022 7:20,8141.13,90.72,TRADE
NSW1,3/2/2022 7:25,8205.35,85,TRADE
NSW1,3/2/2022 7:30,8209.48,79.37,TRADE
NSW1,3/2/2022 7:35,8162.74,81.46,TRADE
NSW1,3/2/2022 7:40,8128.66,78.5,TRADE
NSW1,3/2/2022 7:45,8090.37,78.38,TRADE
NSW1,3/2/2022 7:50,8091.98,77.17,TRADE
NSW1,3/2/2022 7:55,8116.16,72.39,TRADE
NSW1,3/2/2022 8:00,8166.31,82.08,TRADE
NSW1,3/2/2022 8:05,8233.63,96.99,TRADE
NSW1,3/2/2022 8:10,8304.58,94.48,TRADE
NSW1,3/2/2022 8:15,8227.18,81.51,TRADE
NSW1,3/2/2022 8:20,8268.47,86.24,TRADE
NSW1,3/2/2022 8:25,8344.32,81.03,TRADE
NSW1,3/2/2022 8:30,8321.31,81.76,TRADE
NSW1,3/2/2022 8:35,8279.56,83.2,TRADE
NSW1,3/2/2022 8:40,8379.15,83.32,TRADE
NSW1,3/2/2022 8:45,8310.99,82.71,TRADE
NSW1,3/2/2022 8:50,8343.47,78.96,TRADE
NSW1,3/2/2022 8:55,8307.46,74.57,TRADE
NSW1,3/2/2022 9:00,8374.2,75.27,TRADE
NSW1,3/2/2022 9:05,8333.01,77.39,TRADE
NSW1,3/2/2022 9:10,8331.54,90,TRADE
NSW1,3/2/2022 9:15,8315.03,78.96,TRADE
NSW1,3/2/2022 9:20,8337.58,77.63,TRADE
NSW1,3/2/2022 9:25,8368.94,76.39,TRADE
NSW1,3/2/2022 9:30,8370.45,70.47,TRADE
NSW1,3/2/2022 9:35,8385.22,70.64,TRADE
NSW1,3/2/2022 9:40,8376.78,74.46,TRADE
NSW1,3/2/2022 9:45,8359.28,69.56,TRADE
NSW1,3/2/2022 9:50,8268.31,83.28,TRADE
NSW1,3/2/2022 9:55,8279.53,93.51,TRADE
NSW1,3/2/2022 10:00,8249.12,82.65,TRADE
NSW1,3/2/2022 10:05,8254.83,93.04,TRADE
NSW1,3/2/2022 10:10,8251.97,100.49,TRADE
NSW1,3/2/2022 10:15,8273.67,75.67,TRADE
NSW1,3/2/2022 10:20,8300.18,99.25,TRADE
NSW1,3/2/2022 10:25,8266.08,120.36,TRADE
NSW1,3/2/2022 10:30,8219.55,112.3,TRADE
NSW1,3/2/2022 10:35,8266.34,105.2,TRADE
NSW1,3/2/2022 10:40,8210.71,94.4,TRADE
NSW1,3/2/2022 10:45,8154.57,64.3,TRADE
NSW1,3/2/2022 10:50,8184.94,78.96,TRADE
NSW1,3/2/2022 10:55,8209.09,89.82,TRADE
NSW1,3/2/2022 11:00,8126.77,91.25,TRADE
NSW1,3/2/2022 11:05,8157.55,77.07,TRADE
NSW1,3/2/2022 11:10,8111.04,66.97,TRADE
NSW1,3/2/2022 11:15,8077.61,105.27,TRADE
NSW1,3/2/2022 11:20,8084.84,82.33,TRADE
NSW1,3/2/2022 11:25,8065.05,27.48,TRADE
NSW1,3/2/2022 11:30,8080.89,57.86,TRADE
NSW1,3/2/2022 11:35,8139.48,64.85,TRADE
NSW1,3/2/2022 11:40,8148.06,64.56,TRADE
NSW1,3/2/2022 11:45,8085.18,64.08,TRADE
NSW1,3/2/2022 11:50,8136.97,66.7,TRADE
NSW1,3/2/2022 11:55,8115.93,70.25,TRADE
NSW1,3/2/2022 12:00,8106.18,64.85,TRADE
NSW1,3/2/2022 12:05,8109.88,59.08,TRADE
NSW1,3/2/2022 12:10,8026.84,31.38,TRADE
NSW1,3/2/2022 12:15,8030.58,55.04,TRADE
NSW1,3/2/2022 12:20,8018.28,55.87,TRADE
NSW1,3/2/2022 12:25,7998.73,66.46,TRADE
NSW1,3/2/2022 12:30,8006.64,69.93,TRADE
NSW1,3/2/2022 12:35,8021.21,69.93,TRADE
NSW1,3/2/2022 12:40,7923.77,68.96,TRADE
NSW1,3/2/2022 12:45,7926.3,64.99,TRADE
NSW1,3/2/2022 12:50,7963.1,68.98,TRADE
NSW1,3/2/2022 12:55,7959.92,62.8,TRADE
NSW1,3/2/2022 13:00,7930.31,56.92,TRADE
NSW1,3/2/2022 13:05,7936.89,57.34,TRADE
NSW1,3/2/2022 13:10,7933.98,68.96,TRADE
NSW1,3/2/2022 13:15,7899.99,65.06,TRADE
NSW1,3/2/2022 13:20,7994.55,68.96,TRADE
NSW1,3/2/2022 13:25,7928.91,67.81,TRADE
NSW1,3/2/2022 13:30,7953.43,63.43,TRADE
NSW1,3/2/2022 13:35,7907.95,66.86,TRADE
NSW1,3/2/2022 13:40,7900.59,68.62,TRADE
NSW1,3/2/2022 13:45,7955.05,70.25,TRADE
NSW1,3/2/2022 13:50,7960.82,70.25,TRADE
NSW1,3/2/2022 13:55,7980.66,78.36,TRADE
NSW1,3/2/2022 14:00,7908.2,70.25,TRADE
NSW1,3/2/2022 14:05,7857.42,68.96,TRADE
NSW1,3/2/2022 14:10,7830.52,68.33,TRADE
NSW1,3/2/2022 14:15,7861.87,91.73,TRADE
NSW1,3/2/2022 14:20,7962.32,98.02,TRADE
NSW1,3/2/2022 14:25,7991.13,75.01,TRADE
NSW1,3/2/2022 14:30,8023.4,66.6,TRADE
NSW1,3/2/2022 14:35,7997.76,66.52,TRADE
NSW1,3/2/2022 14:40,8039.47,70.25,TRADE
NSW1,3/2/2022 14:45,8088.56,75.01,TRADE
NSW1,3/2/2022 14:50,8111.12,70.07,TRADE
NSW1,3/2/2022 14:55,8132.55,72.17,TRADE
NSW1,3/2/2022 15:00,8130.99,75.01,TRADE
NSW1,3/2/2022 15:05,8174.79,71.12,TRADE
NSW1,3/2/2022 15:10,8227.27,65.51,TRADE
NSW1,3/2/2022 15:15,8185.14,53.35,TRADE
NSW1,3/2/2022 15:20,8240.1,65.02,TRADE
NSW1,3/2/2022 15:25,8275.52,81.78,TRADE
NSW1,3/2/2022 15:30,8296.46,68.96,TRADE
NSW1,3/2/2022 15:35,8333.77,79.64,TRADE
NSW1,3/2/2022 15:40,8356.42,74.78,TRADE
NSW1,3/2/2022 15:45,8340.94,85,TRADE
NSW1,3/2/2022 15:50,8388.27,98.73,TRADE
NSW1,3/2/2022 15:55,8440.09,107.01,TRADE
NSW1,3/2/2022 16:00,8398.65,89.94,TRADE
NSW1,3/2/2022 16:05,8454.04,83.95,TRADE
NSW1,3/2/2022 16:10,8460.27,75,TRADE
NSW1,3/2/2022 16:15,8536.51,76.36,TRADE
NSW1,3/2/2022 16:20,8549.9,85.21,TRADE
NSW1,3/2/2022 16:25,8619.75,96.12,TRADE
NSW1,3/2/2022 16:30,8607.23,85.2,TRADE
NSW1,3/2/2022 16:35,8673.82,85,TRADE
NSW1,3/2/2022 16:40,8712.94,96.21,TRADE
NSW1,3/2/2022 16:45,8767.4,85.72,TRADE
NSW1,3/2/2022 16:50,8789.19,102.73,TRADE
NSW1,3/2/2022 16:55,8791.3,113.84,TRADE
NSW1,3/2/2022 17:00,8849.74,105.49,TRADE
NSW1,3/2/2022 17:05,8746.14,88.87,TRADE
NSW1,3/2/2022 17:10,8659.57,88.64,TRADE
NSW1,3/2/2022 17:15,8734.67,90.89,TRADE
NSW1,3/2/2022 17:20,8746.36,89.22,TRADE
NSW1,3/2/2022 17:25,8770.13,88.44,TRADE
NSW1,3/2/2022 17:30,8710.19,85.79,TRADE
NSW1,3/2/2022 17:35,8811.88,87.45,TRADE
NSW1,3/2/2022 17:40,8762.17,87.24,TRADE
NSW1,3/2/2022 17:45,8743.54,85,TRADE
NSW1,3/2/2022 17:50,8793.54,86.36,TRADE
NSW1,3/2/2022 17:55,8785.32,87.69,TRADE
NSW1,3/2/2022 18:00,8708.79,89.5,TRADE
NSW1,3/2/2022 18:05,8622.72,96.84,TRADE
NSW1,3/2/2022 18:10,8576.17,101.73,TRADE
NSW1,3/2/2022 18:15,8590.84,104.04,TRADE
NSW1,3/2/2022 18:20,8529.23,106.2,TRADE
NSW1,3/2/2022 18:25,8590.51,108.7,TRADE
NSW1,3/2/2022 18:30,8546.42,119.96,TRADE
NSW1,3/2/2022 18:35,8511.31,119.96,TRADE
NSW1,3/2/2022 18:40,8533.97,110.9,TRADE
NSW1,3/2/2022 18:45,8573.41,132.32,TRADE
NSW1,3/2/2022 18:50,8519.46,107.13,TRADE
NSW1,3/2/2022 18:55,8482.15,103.39,TRADE
NSW1,3/2/2022 19:00,8493.47,99.31,TRADE
NSW1,3/2/2022 19:05,8447.28,99.3,TRADE
NSW1,3/2/2022 19:10,8472.23,93.71,TRADE
NSW1,3/2/2022 19:15,8384.04,94.48,TRADE
NSW1,3/2/2022 19:20,8316.28,87.58,TRADE
NSW1,3/2/2022 19:25,8239.39,86.14,TRADE
NSW1,3/2/2022 19:30,8200.63,85.4,TRADE
NSW1,3/2/2022 19:35,8137.49,90.56,TRADE
NSW1,3/2/2022 19:40,8117.6,89.67,TRADE
NSW1,3/2/2022 19:45,8120.57,85.5,TRADE
NSW1,3/2/2022 19:50,8141.36,85.62,TRADE
NSW1,3/2/2022 19:55,8072.35,85,TRADE
NSW1,3/2/2022 20:00,8009.22,85,TRADE
NSW1,3/2/2022 20:05,7991.65,85.05,TRADE
NSW1,3/2/2022 20:10,7991.9,85.85,TRADE
NSW1,3/2/2022 20:15,7943.3,85,TRADE
NSW1,3/2/2022 20:20,7968.26,85,TRADE
NSW1,3/2/2022 20:25,7902.23,85,TRADE
NSW1,3/2/2022 20:30,7874.43,75.31,TRADE
NSW1,3/2/2022 20:35,7825.26,85,TRADE
NSW1,3/2/2022 20:40,7806.87,85,TRADE
NSW1,3/2/2022 20:45,7768.25,85,TRADE
NSW1,3/2/2022 20:50,7707.75,74.33,TRADE
NSW1,3/2/2022 20:55,7645.29,68.96,TRADE
NSW1,3/2/2022 21:00,7612.77,67.5,TRADE
NSW1,3/2/2022 21:05,7598.65,75.14,TRADE
NSW1,3/2/2022 21:10,7683.33,85,TRADE
NSW1,3/2/2022 21:15,7672.08,85,TRADE
NSW1,3/2/2022 21:20,7619.94,87.39,TRADE
NSW1,3/2/2022 21:25,7616.74,86.84,TRADE
NSW1,3/2/2022 21:30,7568.99,85,TRADE
NSW1,3/2/2022 21:35,7600.62,105.52,TRADE
NSW1,3/2/2022 21:40,7601.1,105.27,TRADE
NSW1,3/2/2022 21:45,7627.46,99.3,TRADE
NSW1,3/2/2022 21:50,7526.85,87.93,TRADE
NSW1,3/2/2022 21:55,7538.34,83.72,TRADE
NSW1,3/2/2022 22:00,7473.07,84.24,TRADE
NSW1,3/2/2022 22:05,7522.48,85.65,TRADE
NSW1,3/2/2022 22:10,7528.87,97.63,TRADE
NSW1,3/2/2022 22:15,7618.61,87.51,TRADE
NSW1,3/2/2022 22:20,7531.2,86.8,TRADE
NSW1,3/2/2022 22:25,7490.84,85,TRADE
NSW1,3/2/2022 22:30,7496.97,85,TRADE
NSW1,3/2/2022 22:35,7466.89,85,TRADE
NSW1,3/2/2022 22:40,7447.51,87.67,TRADE
NSW1,3/2/2022 22:45,7411.86,87.64,TRADE
NSW1,3/2/2022 22:50,7377.86,85,TRADE
NSW1,3/2/2022 22:55,7379.3,84.98,TRADE
NSW1,3/2/2022 23:00,7248.05,72.27,TRADE
NSW1,3/2/2022 23:05,7345.93,85.73,TRADE
NSW1,3/2/2022 23:10,7333.53,86.95,TRADE
NSW1,3/2/2022 23:15,7351.77,87.53,TRADE
NSW1,3/2/2022 23:20,7271.8,86.93,TRADE
NSW1,3/2/2022 23:25,7274.76,88.22,TRADE
NSW1,3/2/2022 23:30,7225.2,88.25,TRADE
NSW1,3/2/2022 23:35,7298.37,101.58,TRADE
NSW1,3/2/2022 23:40,7229.29,87.81,TRADE
NSW1,3/2/2022 23:45,7259.66,87.94,TRADE
NSW1,3/2/2022 23:50,7161.82,85.71,TRADE
NSW1,3/2/2022 23:55,7135.91,74.53,TRADE
NSW1,3/3/2022 0:00,7082.83,70.25,TRADE
NSW1,3/3/2022 0:05,7079.85,76.41,TRADE
NSW1,3/3/2022 0:10,6996.08,75.89,TRADE
NSW1,3/3/2022 0:15,6974.23,75.99,TRADE
NSW1,3/3/2022 0:20,6983.54,76.6,TRADE
NSW1,3/3/2022 0:25,6936.61,70.25,TRADE
NSW1,3/3/2022 0:30,6888.61,70.22,TRADE
NSW1,3/3/2022 0:35,6940.89,85,TRADE
NSW1,3/3/2022 0:40,6939.04,85,TRADE
NSW1,3/3/2022 0:45,6871.12,71.48,TRADE
NSW1,3/3/2022 0:50,6809.03,70.25,TRADE
NSW1,3/3/2022 0:55,6831.29,76.09,TRADE
NSW1,3/3/2022 1:00,6695.78,66.91,TRADE
NSW1,3/3/2022 1:05,6698.41,70.25,TRADE
NSW1,3/3/2022 1:10,6630.39,70.25,TRADE
NSW1,3/3/2022 1:15,6578.24,76.95,TRADE
NSW1,3/3/2022 1:20,6525.75,75.64,TRADE
NSW1,3/3/2022 1:25,6512.13,75.22,TRADE
NSW1,3/3/2022 1:30,6467.86,68.55,TRADE
NSW1,3/3/2022 1:35,6398.16,68.96,TRADE
NSW1,3/3/2022 1:40,6313.93,68.96,TRADE
NSW1,3/3/2022 1:45,6310.88,77.04,TRADE
NSW1,3/3/2022 1:50,6241.63,70.25,TRADE
NSW1,3/3/2022 1:55,6303.84,70.25,TRADE
NSW1,3/3/2022 2:00,6254.89,65.65,TRADE
NSW1,3/3/2022 2:05,6222.74,66.13,TRADE
NSW1,3/3/2022 2:10,6199.66,68.96,TRADE
NSW1,3/3/2022 2:15,6210.01,69.95,TRADE
NSW1,3/3/2022 2:20,6196.84,65.02,TRADE
NSW1,3/3/2022 2:25,6152.79,68.96,TRADE
NSW1,3/3/2022 2:30,6118.18,65.67,TRADE
NSW1,3/3/2022 2:35,6112.9,65.81,TRADE
NSW1,3/3/2022 2:40,6098.98,66.67,TRADE
NSW1,3/3/2022 2:45,6136.09,69.58,TRADE
NSW1,3/3/2022 2:50,6125.42,77.42,TRADE
NSW1,3/3/2022 2:55,6122.31,70.25,TRADE
NSW1,3/3/2022 3:00,6052.81,65.46,TRADE
NSW1,3/3/2022 3:05,6050.78,65.02,TRADE
NSW1,3/3/2022 3:10,6070.18,65.02,TRADE
NSW1,3/3/2022 3:15,6060.67,64.99,TRADE
NSW1,3/3/2022 3:20,6064.35,65.02,TRADE
NSW1,3/3/2022 3:25,6092.61,65.05,TRADE
NSW1,3/3/2022 3:30,6056.47,64.99,TRADE
NSW1,3/3/2022 3:35,6042.89,65.05,TRADE
NSW1,3/3/2022 3:40,6124.6,68.96,TRADE
NSW1,3/3/2022 3:45,6152.29,65.49,TRADE
NSW1,3/3/2022 3:50,6184.15,67.65,TRADE
NSW1,3/3/2022 3:55,6201.54,68.96,TRADE
NSW1,3/3/2022 4:00,6240.45,68.96,TRADE
NSW1,3/3/2022 4:05,6293.32,66.73,TRADE
NSW1,3/3/2022 4:10,6341.25,66.64,TRADE
NSW1,3/3/2022 4:15,6372.33,70.55,TRADE
NSW1,3/3/2022 4:20,6419.93,68.96,TRADE
NSW1,3/3/2022 4:25,6489.08,71,TRADE
